tate_art_id,accession_number,artist,lastname,firstname,tate_artist_id,title,dateText,medium
69778,A01648,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69779,A01649,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69780,A01650,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69781,A01651,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and gouache on paper"
69782,A01652,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69783,A01653,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69784,A01654,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69785,A01655,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69786,A01656,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69787,A01657,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69788,A01658,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69789,A01659,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69790,A01660,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69791,A01661,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69792,A01662,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69793,A01663,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69794,A01664,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and gouache on paper"
69795,A01665,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69796,A01666,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink, gouache and graphite on paper"
69797,A01667,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69798,A01668,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69799,A01669,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69800,A01670,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69801,A01671,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69802,A01672,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69803,A01673,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69804,A01674,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69805,A01675,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69806,A01676,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69807,A01677,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite, watercolour and gouache on paper"
69808,A01678,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69809,A01679,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69810,A01680,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69811,A01681,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69812,A01682,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69813,A01683,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite, watercolour and gouache on paper"
69814,A01684,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69815,A01685,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69816,A01686,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69817,A01687,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69818,A01688,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69819,A01689,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69820,A01690,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69821,A01691,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69822,A01692,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69823,A01693,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69824,A01694,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69825,A01695,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69826,A01696,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69827,A01697,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69828,A01698,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69829,A01699,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69830,A01700,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69831,A01701,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, watercolour, ink and gouache on paper"
69832,A01702,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, watercolour, ink and gouache on paper"
69833,A01703,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69834,A01704,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, watercolour and ink on paper"
69835,A01705,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69836,A01706,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69837,A01707,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69838,A01708,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69839,A01709,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69840,A01710,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69841,A01711,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69842,A01712,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69843,A01713,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69844,A01714,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69845,A01715,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69846,A01716,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69847,A01717,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite, gouache and watercolour on paper"
69848,A01718,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69849,A01719,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69850,A01720,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69851,A01721,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69852,A01722,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69853,A01723,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69854,A01724,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69855,A01725,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69856,A01726,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69857,A01727,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and gouache on paper"
69858,A01728,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69859,A01729,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69860,A01730,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69861,A01731,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and gouache on paper"
69862,A01732,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69863,A01733,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69864,A01734,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69865,A01735,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69866,A01736,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69867,A01737,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69868,A01738,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69869,A01739,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
